Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate
Post_2507,youtube,challenge,reel,germany,2962657,129075,42946,24127,medium,196148,6.620678667830937
Post_2508,instagram,fashion,tweet,india,4992601,389024,91886,16411,high,497321,9.961160525345406
Post_2509,youtube,music,reel,india,1703137,293146,32428,36233,high,361807,21.2435640820439
Post_2510,twitter,comedy,reel,uk,3749586,315273,93109,16533,low,424915,11.332317754546768
Post_2511,twitter,music,video,uk,1350342,347635,85096,4171,medium,436902,32.35491453276281
Post_2512,tiktok,fashion,shorts,usa,3771445,420305,58653,23940,low,502898,13.334358581392545
Post_2513,instagram,tech,tweet,germany,1814986,411569,12811,40638,medium,465018,25.621024074014898
Post_2514,youtube,fitness,video,india,2694912,28836,90228,9577,low,128641,4.773476833380831
Post_2515,tiktok,fashion,live stream,usa,4368330,103328,93696,45312,high,242336,5.547566232404603
Post_2516,instagram,music,live stream,usa,213212,31125,57224,27244,high,115593,54.21505356171322
Post_2517,tiktok,dance,shorts,uk,2875732,138204,72909,42115,medium,253228,8.805688429937144
Post_2518,twitter,fashion,tweet,japan,4413422,167555,58449,806,low,226810,5.139096148068324
Post_2519,tiktok,comedy,reel,canada,4657315,76313,37855,4252,medium,118420,2.5426667511216228
Post_2520,tiktok,fashion,tweet,japan,1677563,50282,14469,12725,high,77476,4.618366046461444
Post_2521,tiktok,dance,post,india,3295972,316535,22109,19848,medium,358492,10.876670068799129
Post_2522,youtube,fitness,post,australia,1917861,499874,92567,19082,low,611523,31.88567888913743
Post_2523,youtube,gaming,reel,canada,842705,231984,87290,43282,low,362556,43.02288463934592
Post_2524,youtube,viral,video,usa,1197159,216342,10156,7638,medium,234136,19.557636036650102
Post_2525,twitter,comedy,live stream,canada,3357438,35821,87391,33823,low,157035,4.677227099949426
Post_2526,tiktok,gaming,tweet,canada,2248921,5928,68590,38086,high,112604,5.007023368095189
Post_2527,youtube,viral,tweet,uk,636012,204341,36007,14775,medium,255123,40.11292239769061
Post_2528,youtube,gaming,live stream,canada,580413,148546,85714,30266,medium,264526,45.575478150902896
Post_2529,twitter,gaming,post,brazil,1619478,202449,22506,49206,low,274161,16.928973409950615
Post_2530,youtube,challenge,post,germany,2727339,225746,26005,12638,high,264389,9.694027768458561
Post_2531,instagram,tech,post,canada,4168696,113448,30625,48391,medium,192464,4.616887391165006
Post_2532,youtube,challenge,post,uk,4780227,282426,29708,35199,low,347333,7.266035692447241
Post_2533,youtube,fitness,post,australia,4112679,426935,38868,26186,medium,491989,11.962737670506256
Post_2534,twitter,dance,tweet,japan,4758478,12810,84684,28499,high,125993,2.647758379885333
Post_2535,instagram,tech,post,uk,2942675,167857,18673,3273,medium,189803,6.450015716992192
Post_2536,tiktok,fashion,post,canada,3955213,127357,29753,3803,medium,160913,4.06837760697085
Post_2537,tiktok,comedy,shorts,australia,74888,471073,9766,20104,low,500943,668.9229249011858
Post_2538,youtube,tech,video,india,4261296,160489,27495,49820,low,237804,5.580555774581255
Post_2539,youtube,challenge,live stream,australia,85136,155014,78757,18966,low,252737,296.8626667919564
Post_2540,instagram,music,live stream,australia,401582,415577,39290,43037,high,497904,123.98563680643058
Post_2541,twitter,fashion,live stream,brazil,2355918,414382,71397,7294,low,493073,20.92912401874768
Post_2542,instagram,gaming,reel,uk,3508758,417726,86984,579,low,505289,14.400793671150874
Post_2543,twitter,viral,video,brazil,4974277,54468,92889,6169,low,153526,3.0863982846150306
Post_2544,youtube,fashion,live stream,uk,1032747,356909,54789,47157,medium,458855,44.43053332519968
Post_2545,instagram,comedy,post,india,1827742,68140,14386,10354,medium,92880,5.081680018295799
Post_2546,twitter,tech,post,germany,4002361,185270,4346,44739,high,234355,5.855418839030262
Post_2547,instagram,fitness,post,uk,3892548,47532,2967,4004,low,54503,1.4001882571518707
Post_2548,twitter,fashion,tweet,uk,815181,3087,33539,8879,high,45505,5.582195855889673
Post_2549,instagram,comedy,reel,uk,4428223,263558,38409,220,medium,302187,6.824114323059159
Post_2550,tiktok,challenge,video,usa,3499233,152081,83684,11191,high,246956,7.057432300164064
Post_2551,tiktok,fitness,reel,uk,276967,343350,55422,42492,medium,441264,159.320063401055
Post_2552,tiktok,comedy,live stream,canada,556068,40772,70937,39800,high,151509,27.24648783961674
Post_2553,tiktok,tech,live stream,canada,3658692,209387,89681,14453,medium,313521,8.569209979960052
Post_2554,tiktok,dance,tweet,brazil,4694065,334810,58512,17934,low,411256,8.761190993307507
Post_2555,twitter,challenge,video,usa,674124,498332,88370,26302,medium,613004,90.93341877755428
Post_2556,twitter,fashion,shorts,australia,967084,311164,92571,42138,low,445873,46.1048885102018
Post_2557,tiktok,tech,post,japan,3461594,176543,86904,47992,medium,311439,8.996982315083745
Post_2558,twitter,tech,post,canada,691868,492439,22816,25718,low,540973,78.19020391172883
Post_2559,youtube,tech,tweet,uk,1628325,256374,7548,17955,high,281877,17.310856247984894
Post_2560,tiktok,fitness,post,uk,2000181,232088,3584,21517,medium,257189,12.858286325087578
Post_2561,instagram,dance,shorts,usa,1277252,142436,54890,11779,low,209105,16.371475636757665
Post_2562,youtube,viral,reel,uk,4920706,357561,63705,22476,medium,443742,9.01785231631396
Post_2563,youtube,challenge,post,usa,2496480,117284,813,15105,low,133202,5.335592514260078
Post_2564,tiktok,gaming,tweet,usa,2020483,136675,31661,39695,low,208031,10.296102466588435
Post_2565,youtube,music,tweet,australia,2034792,224437,6189,13971,medium,244597,12.020737254716945
Post_2566,twitter,music,tweet,india,3596679,429470,19732,12766,high,461968,12.844293305018322
Post_2567,tiktok,tech,reel,australia,1402768,385952,59599,23267,low,468818,33.42092206266468
Post_2568,tiktok,fashion,tweet,uk,33485,153446,97898,28727,medium,280071,836.4073465730924
Post_2569,youtube,fashion,reel,usa,237107,374569,56320,28305,medium,459194,193.66530722416462
Post_2570,youtube,fitness,video,japan,3047626,396572,2041,13218,medium,411831,13.513173860572131
Post_2571,youtube,music,shorts,japan,3833797,375717,6416,35351,low,417484,10.88956979203646
Post_2572,tiktok,fashion,post,brazil,2674946,169667,87354,28176,high,285197,10.661785322021453
Post_2573,instagram,education,shorts,japan,338623,170174,38826,10092,low,219092,64.70086202059517
Post_2574,instagram,education,live stream,brazil,2262056,291846,30805,8381,low,331032,14.634120463861194
Post_2575,youtube,gaming,reel,germany,1186234,144971,1008,34541,medium,180520,15.217908102448591
Post_2576,instagram,dance,video,india,329482,463165,31309,31828,high,526302,159.7361919619281
Post_2577,twitter,fashion,live stream,australia,3154154,51824,6624,33785,medium,92233,2.9241755475477733
Post_2578,twitter,education,post,japan,4996111,392899,9476,237,medium,402612,8.058507907450414
Post_2579,instagram,fitness,reel,usa,1701876,310183,78161,41590,medium,429934,25.262357539562224
Post_2580,instagram,fitness,reel,usa,142287,488840,88711,41354,medium,618905,434.96946312734127
Post_2581,tiktok,music,tweet,brazil,570572,194018,31840,38584,high,264442,46.34682388900963
Post_2582,youtube,dance,shorts,australia,3823016,339895,79041,43901,medium,462837,12.106593328408774
Post_2583,youtube,music,video,usa,4567760,463413,32735,22516,high,518664,11.354887297055887
Post_2584,youtube,dance,live stream,australia,1080580,147375,99235,11219,medium,257829,23.860241722038165
Post_2585,tiktok,education,shorts,canada,4341647,156740,34892,8881,low,200513,4.618362570701856
Post_2586,instagram,education,tweet,brazil,1680761,17011,75940,20745,medium,113696,6.764554865325885
Post_2587,instagram,education,post,japan,3759036,49515,94487,19525,medium,163527,4.350237667316834
Post_2588,instagram,comedy,tweet,germany,4990567,196104,40750,15936,low,252790,5.0653563011978395
Post_2589,twitter,comedy,video,india,3878035,348866,80120,34139,low,463125,11.94225941746271
Post_2590,youtube,challenge,live stream,japan,2655487,236695,22847,47938,medium,307480,11.579043693303714
Post_2591,youtube,dance,tweet,canada,4658092,187743,97119,10070,high,294932,6.331605301054595
Post_2592,twitter,fitness,video,canada,559570,479352,39884,22495,medium,541731,96.81201636971247
Post_2593,tiktok,fashion,video,brazil,36380,191250,49211,34693,medium,275154,756.3331500824629
Post_2594,tiktok,viral,video,usa,3514325,72881,13919,31645,high,118445,3.3703485022017032
Post_2595,tiktok,gaming,reel,uk,4254334,441095,11321,4039,high,456455,10.729176411631057
Post_2596,youtube,challenge,post,canada,1700594,333525,46048,33160,high,412733,24.269931565088434
Post_2597,youtube,music,reel,australia,1019069,306484,74925,38141,medium,419550,41.16993059351232
Post_2598,youtube,challenge,reel,germany,345799,273374,75861,44327,low,393562,113.81235920288955
Post_2599,instagram,comedy,tweet,canada,895082,165876,33670,43357,low,242903,27.137513657966533
Post_2600,tiktok,education,live stream,india,468457,278112,72079,5499,high,355690,75.92799339106898
Post_2601,youtube,tech,live stream,germany,4999077,490971,6444,16296,medium,513711,10.276116971192883
Post_2602,twitter,comedy,shorts,usa,4735015,459475,93656,26336,high,579467,12.237912657087675
Post_2603,youtube,gaming,reel,japan,3938926,246185,99069,45377,low,390631,9.917195702584918
Post_2604,tiktok,music,live stream,usa,204921,127363,83720,40404,low,251487,122.72387895823269
Post_2605,twitter,education,post,canada,164682,366089,73679,36494,medium,476262,289.20100557437974
Post_2606,instagram,challenge,video,usa,3223017,409378,89525,29071,high,527974,16.381359452959757
Post_2607,twitter,viral,reel,canada,185319,131508,70124,10358,high,211990,114.3919403838786
Post_2608,twitter,tech,post,brazil,69325,235226,34520,49751,medium,319497,460.8683736025965
Post_2609,tiktok,viral,video,india,1117579,243650,99520,20065,medium,363235,32.501952882078136
Post_2610,instagram,fitness,reel,canada,4144067,133720,86090,44322,low,264132,6.373738648530537
Post_2611,twitter,gaming,tweet,australia,4059731,426920,24990,34937,high,486847,11.992099969185151
Post_2612,tiktok,comedy,post,india,95396,279129,37417,25488,low,342034,358.54123862635754
Post_2613,tiktok,gaming,reel,canada,3606397,21765,44898,25802,medium,92465,2.5639162854228195
Post_2614,instagram,education,shorts,brazil,3997068,292005,85139,5723,medium,382867,9.578696184303094
Post_2615,tiktok,viral,live stream,brazil,2815065,428338,96688,9583,medium,534609,18.991000207810476
Post_2616,youtube,fitness,reel,japan,929026,60319,15982,2578,high,78879,8.490505109652474
Post_2617,tiktok,viral,shorts,uk,717380,238324,14383,30798,low,283505,39.51950151941788
Post_2618,tiktok,viral,shorts,germany,4243476,160022,73527,9324,high,242873,5.723444647736903
Post_2619,instagram,fitness,shorts,japan,2287664,205770,47154,11030,low,263954,11.538145461920982
Post_2620,twitter,dance,post,brazil,3459809,160850,77013,43812,high,281675,8.141345374845837
Post_2621,tiktok,fashion,post,germany,4536297,387809,76516,17176,medium,481501,10.614406420038195
Post_2622,tiktok,tech,tweet,australia,852564,390933,8960,23869,medium,423762,49.7044210170732
Post_2623,youtube,dance,post,uk,4841341,357249,91745,20572,low,469566,9.699089570431003
Post_2624,tiktok,music,post,japan,2905718,324095,73361,37029,low,434485,14.952758664123635
Post_2625,youtube,gaming,shorts,uk,2035800,330602,78450,32908,medium,441960,21.70940170940171
Post_2626,tiktok,viral,live stream,usa,3102190,192002,40911,3390,low,236303,7.617296168190858
Post_2627,twitter,viral,post,india,336179,268506,44773,15742,medium,329021,97.87077717525486
Post_2628,youtube,education,reel,india,1436013,394721,27620,4864,high,427205,29.74938249166268
Post_2629,tiktok,challenge,shorts,australia,2484617,291379,87937,19854,high,399170,16.065655189512107
Post_2630,tiktok,education,tweet,brazil,3453424,279506,30204,25911,low,335621,9.718499668734566
Post_2631,instagram,fashion,video,germany,172200,480028,66136,20523,high,566687,329.08652729384437
Post_2632,twitter,challenge,video,brazil,1695407,499065,98572,16630,low,614267,36.23124122998195
Post_2633,tiktok,education,video,japan,2050045,22490,29109,881,medium,52480,2.559943806111573
Post_2634,instagram,gaming,video,canada,4828592,471991,21120,11961,high,505072,10.460026442490895
Post_2635,youtube,tech,live stream,australia,1249895,111529,10973,36891,medium,159393,12.75251121094172
Post_2636,tiktok,fashion,post,uk,2448575,223486,29403,39483,medium,292372,11.940496002777126
Post_2637,youtube,gaming,post,usa,493548,76378,67586,45093,high,189057,38.30569671035036
Post_2638,twitter,education,live stream,brazil,1435388,66738,40540,12303,low,119581,8.330918190760965
Post_2639,instagram,fashion,live stream,usa,4257118,186429,23604,19658,high,229691,5.395457678175704
Post_2640,youtube,comedy,tweet,canada,3491749,88660,76249,22573,medium,187482,5.369286280313963
Post_2641,instagram,fashion,shorts,usa,123286,34636,6143,15414,medium,56193,45.57938452054572
Post_2642,twitter,comedy,shorts,canada,1704720,348558,73574,10733,high,432865,25.392146510863956
Post_2643,twitter,gaming,reel,india,2543309,40011,54069,9368,medium,103448,4.067457001882194
Post_2644,instagram,dance,live stream,canada,2552873,342534,85291,24004,high,451829,17.69884361658414
Post_2645,twitter,fashion,post,usa,811936,44802,35448,32099,high,112349,13.837174358570135
Post_2646,youtube,comedy,video,germany,116734,384391,60921,39945,high,485257,415.6946562269776
Post_2647,twitter,education,post,japan,1819191,352415,83445,48547,high,484407,26.627605347651784
Post_2648,youtube,challenge,post,usa,8982,353646,77267,39542,medium,470455,5237.7532843464705
Post_2649,twitter,gaming,post,uk,4286813,286139,99445,10512,low,396096,9.23987120501874
Post_2650,instagram,music,reel,japan,3073979,274163,78633,27860,low,380656,12.383168525224148
Post_2651,tiktok,fitness,video,japan,2105915,206288,56382,33816,high,296486,14.078725874501108
Post_2652,youtube,music,reel,brazil,4421670,360176,29475,39282,high,428933,9.700701318732515
Post_2653,instagram,tech,tweet,germany,939952,64597,3267,48732,low,116596,12.404463206631828
Post_2654,instagram,gaming,shorts,brazil,3697216,209784,41633,19831,medium,271248,7.33654728314494
Post_2655,instagram,challenge,live stream,japan,3339645,423737,51231,19571,low,494539,14.808130804322017
Post_2656,twitter,gaming,tweet,brazil,764438,337969,65215,38876,low,442060,57.82810378343306
Post_2657,instagram,education,tweet,india,921280,387296,3602,17054,low,407952,44.281000347342825
Post_2658,tiktok,tech,video,canada,2250089,115248,20570,36323,medium,172141,7.650408494952867
Post_2659,twitter,viral,tweet,india,2705979,443040,73168,26742,high,542950,20.064826814990063
Post_2660,tiktok,comedy,video,uk,472157,347400,81972,908,medium,430280,91.13070440552613
Post_2661,tiktok,tech,post,usa,164014,242962,69777,28769,low,341508,208.21881058933994
Post_2662,twitter,comedy,tweet,germany,2458815,13248,84534,32533,low,130315,5.2999107293554015
Post_2663,instagram,gaming,reel,germany,2513698,158723,61512,17584,low,237819,9.460921717724245
Post_2664,youtube,fitness,reel,australia,1966190,364036,10977,10251,low,385264,19.594444077123775
Post_2665,tiktok,viral,live stream,germany,1881796,29670,80020,1132,medium,110822,5.889161205571698
Post_2666,instagram,comedy,shorts,india,1691423,152626,11980,49620,medium,214226,12.66543023241377
Post_2667,tiktok,fitness,shorts,australia,202888,369105,67944,49302,low,486351,239.71402941524386
Post_2668,twitter,tech,reel,australia,1495014,457417,92142,3572,high,553131,36.99838262384165
Post_2669,twitter,education,live stream,australia,503484,324674,53727,34736,high,413137,82.05563632607988
Post_2670,youtube,dance,live stream,germany,1765030,374462,98165,42776,low,515403,29.200806785153794
Post_2671,twitter,fashion,live stream,usa,1044593,44066,31707,10987,high,86760,8.305627167710295
Post_2672,instagram,fitness,shorts,canada,3583230,21976,19513,33330,low,74819,2.0880323060478956
Post_2673,youtube,dance,live stream,india,2586294,43890,99333,48975,high,192198,7.431405710255678
Post_2674,tiktok,comedy,shorts,australia,3835467,139347,80196,18716,low,238259,6.211994523743784
